Country,Region,GNI,Sex,Indicator,2013,2014,2015,2016,2017,2018
Ecuador,Americas,Upper-Middle,female,"Youth illiterate population, 15-24 years, gender difference (%)",-3.357312147,-11.24107265,22.83878,-9.883772179,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,female,"Adult illiterate population, 15+ years, % female",65.33704,NaN,NaN,NaN,59.39179,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",0.81299,NaN,NaN,NaN,0.85634,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,both,Learning poverty: gender difference (%),NaN,NaN,NaN,-9.21149445,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,64.89170837,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,74.10320282,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,female,"Literacy rate, adult female (% of females ages 15 and above)",67.17986,NaN,NaN,NaN,65.50569,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,both,"Literacy rate, adult gender difference (%)",-15.45348,NaN,NaN,NaN,-10.98953,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,male,"Literacy rate, adult male (% of males ages 15 and above)",82.63334,NaN,NaN,NaN,76.49522,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",0.96451,NaN,NaN,NaN,0.97013,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,female,"Literacy rate, youth female (% of females ages 15-24)",90.3254,NaN,NaN,NaN,86.81055,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,both,"Literacy rate, youth gender difference (%)",-3.32388,NaN,NaN,NaN,-2.67283,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,male,"Literacy rate, youth male (% of males ages 15-24)",93.64928,NaN,NaN,NaN,89.48338,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,female,Mean performance on the mathematics scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,male,Mean performance on the mathematics scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,female,Mean performance on the reading scale. Female,NaN,NaN,NaN,349,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,NaN,37,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,male,Mean performance on the reading scale. Male,NaN,NaN,NaN,312,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,female,Mean performance on the science scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,both,Mean performance on the science scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,male,Mean performance on the science scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,female,"Youth illiterate population, 15-24 years, % female",59.38076,NaN,NaN,NaN,54.58731,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,male,"Youth illiterate population, 15-24 years, % male",40.61922527,NaN,NaN,NaN,45.41265093,NaN
"Egypt, Arab Rep.",Middle East and North Africa,Lower-Middle,female,"Youth illiterate population, 15-24 years, gender difference (%)",18.76153473,NaN,NaN,NaN,9.17465907,NaN
El Salvador,Americas,Lower-Middle,female,"Adult illiterate population, 15+ years, % female",63.00541,NaN,62.34011,62.86074,63.0979,NaN
El Salvador,Americas,Lower-Middle,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",0.94885,NaN,0.95786,0.956,0.95633,NaN
El Salvador,Americas,Lower-Middle,both,Learning poverty: gender difference (%),NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,female,"Literacy rate, adult female (% of females ages 15 and above)",84.67035,NaN,86.2171,86.32642,86.67364,NaN
El Salvador,Americas,Lower-Middle,both,"Literacy rate, adult gender difference (%)",-4.56466,NaN,-3.79284,-3.97285,-3.95774,NaN
El Salvador,Americas,Lower-Middle,male,"Literacy rate, adult male (% of males ages 15 and above)",89.23501,NaN,90.00994,90.29927,90.63138,NaN
El Salvador,Americas,Lower-Middle,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",1.00571,NaN,1.00997,1.00568,1.00358,NaN
El Salvador,Americas,Lower-Middle,female,"Literacy rate, youth female (% of females ages 15-24)",97.50019,NaN,98.43374,98.27872,98.14964,NaN
El Salvador,Americas,Lower-Middle,both,"Literacy rate, youth gender difference (%)",0.5532,NaN,0.97177,0.55552,0.34994,NaN
El Salvador,Americas,Lower-Middle,male,"Literacy rate, youth male (% of males ages 15-24)",96.94699,NaN,97.46197,97.7232,97.7997,NaN
El Salvador,Americas,Lower-Middle,female,Mean performance on the mathematics scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,male,Mean performance on the mathematics scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,female,Mean performance on the reading scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,male,Mean performance on the reading scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,female,Mean performance on the science scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,both,Mean performance on the science scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,male,Mean performance on the science scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,Americas,Lower-Middle,female,"Youth illiterate population, 15-24 years, % female",45.78393,NaN,38.73083,43.56998,46.1421,NaN
El Salvador,Americas,Lower-Middle,male,"Youth illiterate population, 15-24 years, % male",54.21683342,NaN,61.26813785,56.42887655,53.85983223,NaN
El Salvador,Americas,Lower-Middle,female,"Youth illiterate population, 15-24 years, gender difference (%)",-8.432903418,NaN,-22.53730785,-12.85889655,-7.717732232,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,female,"Adult illiterate population, 15+ years, % female",NaN,67.30126,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,0.94974,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,both,Learning poverty: gender difference (%),NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,92.4,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,both,"Literacy rate, adult gender difference (%)",NaN,-4.89,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,97.29,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,1.01003,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,98.7,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,both,"Literacy rate, youth gender difference (%)",NaN,0.98,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,97.72,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,female,Mean performance on the mathematics scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,male,Mean performance on the mathematics scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,female,Mean performance on the reading scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,male,Mean performance on the reading scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,female,Mean performance on the science scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,both,Mean performance on the science scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,male,Mean performance on the science scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,female,"Youth illiterate population, 15-24 years, % female",NaN,31.73027,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,male,"Youth illiterate population, 15-24 years, % male",NaN,68.27914354,NaN,NaN,NaN,NaN
Equatorial Guinea,Sub Saharan Africa,Upper-Middle,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,-36.54887354,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,female,"Adult illiterate population, 15+ years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,both,Learning poverty: gender difference (%),NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,NaN,NaN,NaN,NaN,68.94619
Eritrea,Sub Saharan Africa,Low,both,"Literacy rate, adult gender difference (%)",NaN,NaN,NaN,NaN,NaN,-15.42705
Eritrea,Sub Saharan Africa,Low,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,NaN,NaN,NaN,NaN,84.37324
Eritrea,Sub Saharan Africa,Low,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,0.98823
Eritrea,Sub Saharan Africa,Low,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,NaN,NaN,NaN,NaN,92.71403
Eritrea,Sub Saharan Africa,Low,both,"Literacy rate, youth gender difference (%)",NaN,NaN,NaN,NaN,NaN,-1.10465
Eritrea,Sub Saharan Africa,Low,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,NaN,NaN,NaN,NaN,93.81868
Eritrea,Sub Saharan Africa,Low,female,Mean performance on the mathematics scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,male,Mean performance on the mathematics scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,female,Mean performance on the reading scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,male,Mean performance on the reading scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,female,Mean performance on the science scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,both,Mean performance on the science scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,male,Mean performance on the science scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,female,"Youth illiterate population, 15-24 years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,male,"Youth illiterate population, 15-24 years, % male",NaN,NaN,NaN,NaN,NaN,NaN
Eritrea,Sub Saharan Africa,Low,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,female,"Adult illiterate population, 15+ years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,both,Learning poverty: gender difference (%),NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,both,"Literacy rate, adult gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,both,"Literacy rate, youth gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,female,Mean performance on the mathematics scale. Female,NaN,NaN,516.8727534,NaN,NaN,NaN
Estonia,Post-communist,High,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,-5.2076602,NaN,NaN,NaN
Estonia,Post-communist,High,male,Mean performance on the mathematics scale. Male,NaN,NaN,522.0804136,NaN,NaN,NaN
Estonia,Post-communist,High,female,Mean performance on the reading scale. Female,NaN,NaN,533.3619842,NaN,NaN,NaN
Estonia,Post-communist,High,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,27.8756585,NaN,NaN,NaN
Estonia,Post-communist,High,male,Mean performance on the reading scale. Male,NaN,NaN,505.4863257,NaN,NaN,NaN
Estonia,Post-communist,High,female,Mean performance on the science scale. Female,NaN,NaN,532.5227847,NaN,NaN,NaN
Estonia,Post-communist,High,both,Mean performance on the science scale. Gender Difference,NaN,NaN,-3.2758096,NaN,NaN,NaN
Estonia,Post-communist,High,male,Mean performance on the science scale. Male,NaN,NaN,535.7985943,NaN,NaN,NaN
Estonia,Post-communist,High,female,"Youth illiterate population, 15-24 years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,male,"Youth illiterate population, 15-24 years, % male",NaN,NaN,NaN,NaN,NaN,NaN
Estonia,Post-communist,High,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Eswatini,Sub Saharan Africa,Lower-Middle,female,"Adult illiterate population, 15+ years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Eswatini,Sub Saharan Africa,Lower-Middle,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
Eswatini,Sub Saharan Africa,Lower-Middle,both,Learning poverty: gender difference (%),NaN,NaN,NaN,NaN,NaN,NaN
Eswatini,Sub Saharan Africa,Lower-Middle,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Eswatini,Sub Saharan Africa,Lower-Middle,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Eswatini,Sub Saharan Africa,Lower-Middle,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,NaN,NaN,NaN,NaN,88.54269
Eswatini,Sub Saharan Africa,Lower-Middle,both,"Literacy rate, adult gender difference (%)",NaN,NaN,NaN,NaN,NaN,0.25511
Eswatini,Sub Saharan Africa,Lower-Middle,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,NaN,NaN,NaN,NaN,88.28758
Eswatini,Sub Saharan Africa,Lower-Middle,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,1.02543
Eswatini,Sub Saharan Africa,Lower-Middle,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,NaN,NaN,NaN,NaN,96.69525
Eswatini,Sub Saharan Africa,Lower-Middle,both,"Literacy rate, youth gender difference (%)",NaN,NaN,NaN,NaN,NaN,2.39756
Eswatini,Sub Saharan Africa,Lower-Middle,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,NaN,NaN,NaN,NaN,94.29769
