"Country or Area","Year","Area","Sex","Religion","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Finland","2010","Rural","Male","Christian","Census - de jure - complete tabulation","Final figure, complete","2011","0",""
"Finland","2010","Rural","Male","Free Church in Finland","Census - de jure - complete tabulation","Final figure, complete","2011","2359",""
"Finland","2010","Rural","Male","Islam ","Census - de jure - complete tabulation","Final figure, complete","2011","185",""
"Finland","2010","Rural","Male","Jehovah Witness","Census - de jure - complete tabulation","Final figure, complete","2011","2781",""
"Finland","2010","Rural","Male","Jewish","Census - de jure - complete tabulation","Final figure, complete","2011","23",""
"Finland","2010","Rural","Male","Latter Day Saints","Census - de jure - complete tabulation","Final figure, complete","2011","244",""
"Finland","2010","Rural","Male","Lutheran","Census - de jure - complete tabulation","Final figure, complete","2011","723103",""
"Finland","2010","Rural","Male","Methodist","Census - de jure - complete tabulation","Final figure, complete","2011","128",""
"Finland","2010","Rural","Male","Orthodox","Census - de jure - complete tabulation","Final figure, complete","2011","7834",""
"Finland","2010","Rural","Male","Other Lutheran Churches","Census - de jure - complete tabulation","Final figure, complete","2011","771",""
"Finland","2010","Rural","Male","Other Orthodox Churches","Census - de jure - complete tabulation","Final figure, complete","2011","46",""
"Finland","2010","Rural","Male","Other Religions","Census - de jure - complete tabulation","Final figure, complete","2011","107",""
"Finland","2010","Rural","Male","No Religion","Census - de jure - complete tabulation","Final figure, complete","2011","121638",""
"Finland","2010","Rural","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2011","851642",""
"Finland","2010","Rural","Female","Adventist","Census - de jure - complete tabulation","Final figure, complete","2011","656",""
"Finland","2010","Rural","Female","Baha'i","Census - de jure - complete tabulation","Final figure, complete","2011","33",""
"Finland","2010","Rural","Female","Baptist","Census - de jure - complete tabulation","Final figure, complete","2011","577",""
"Finland","2010","Rural","Female","Catholic","Census - de jure - complete tabulation","Final figure, complete","2011","535",""
"Finland","2010","Rural","Female","Christian","Census - de jure - complete tabulation","Final figure, complete","2011","0",""
"Finland","2010","Rural","Female","Free Church in Finland","Census - de jure - complete tabulation","Final figure, complete","2011","2631",""
"Finland","2010","Rural","Female","Islam ","Census - de jure - complete tabulation","Final figure, complete","2011","149",""
"Finland","2010","Rural","Female","Jehovah Witness","Census - de jure - complete tabulation","Final figure, complete","2011","3547",""
"Finland","2010","Rural","Female","Jewish","Census - de jure - complete tabulation","Final figure, complete","2011","21",""
"Finland","2010","Rural","Female","Latter Day Saints","Census - de jure - complete tabulation","Final figure, complete","2011","251",""
"Finland","2010","Rural","Female","Lutheran","Census - de jure - complete tabulation","Final figure, complete","2011","750537",""
"Finland","2010","Rural","Female","Methodist","Census - de jure - complete tabulation","Final figure, complete","2011","120",""
"Finland","2010","Rural","Female","Orthodox","Census - de jure - complete tabulation","Final figure, complete","2011","8641",""
"Finland","2010","Rural","Female","Other Lutheran Churches","Census - de jure - complete tabulation","Final figure, complete","2011","937",""
"Finland","2010","Rural","Female","Other Orthodox Churches","Census - de jure - complete tabulation","Final figure, complete","2011","52",""
"Finland","2010","Rural","Female","Other Religions","Census - de jure - complete tabulation","Final figure, complete","2011","108",""
"Finland","2010","Rural","Female","No Religion","Census - de jure - complete tabulation","Final figure, complete","2011","82847",""
"Finland","2000","Total","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","2001","5181115","21"
"Finland","2000","Total","Both Sexes","Adventist","Census - de jure - complete tabulation","Final figure, complete","2001","4316","21"
"Finland","2000","Total","Both Sexes","Baptist","Census - de jure - complete tabulation","Final figure, complete","2001","2395","21"
"Finland","2000","Total","Both Sexes","Free Church in Finland","Census - de jure - complete tabulation","Final figure, complete","2001","13474","21"
"Finland","2000","Total","Both Sexes","Greek Orthodox","Census - de jure - complete tabulation","Final figure, complete","2001","55692","21"
"Finland","2000","Total","Both Sexes","Islamic Congregation","Census - de jure - complete tabulation","Final figure, complete","2001","1199","21"
"Finland","2000","Total","Both Sexes","Jehovah Witness","Census - de jure - complete tabulation","Final figure, complete","2001","18492","21"
"Finland","2000","Total","Both Sexes","Jewish","Census - de jure - complete tabulation","Final figure, complete","2001","1157","21"
"Finland","2000","Total","Both Sexes","Latter Day Saints","Census - de jure - complete tabulation","Final figure, complete","2001","3307","21"
"Finland","2000","Total","Both Sexes","Lutheran","Census - de jure - complete tabulation","Final figure, complete","2001","4410609","21"
"Finland","2000","Total","Both Sexes","Methodist","Census - de jure - complete tabulation","Final figure, complete","2001","1260","21"
"Finland","2000","Total","Both Sexes","Roman Catholic","Census - de jure - complete tabulation","Final figure, complete","2001","7227","21"
"Finland","2000","Total","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2001","920","21"
"Finland","2000","Total","Both Sexes","Other Orthodox Churches","Census - de jure - complete tabulation","Final figure, complete","2001","1088","21"
"Finland","2000","Total","Both Sexes","No Religion","Census - de jure - complete tabulation","Final figure, complete","2001","659979","21"
"Finland","2000","Total","Male","Total","Census - de jure - complete tabulation","Final figure, complete","2001","2529341","21"
"Finland","2000","Total","Male","Adventist","Census - de jure - complete tabulation","Final figure, complete","2001","1735","21"
"Finland","2000","Total","Male","Baptist","Census - de jure - complete tabulation","Final figure, complete","2001","1107","21"
"Finland","2000","Total","Male","Free Church in Finland","Census - de jure - complete tabulation","Final figure, complete","2001","6073","21"
"Finland","2000","Total","Male","Greek Orthodox","Census - de jure - complete tabulation","Final figure, complete","2001","25225","21"
"Finland","2000","Total","Male","Islamic Congregation","Census - de jure - complete tabulation","Final figure, complete","2001","612","21"
"Finland","2000","Total","Male","Jehovah Witness","Census - de jure - complete tabulation","Final figure, complete","2001","7985","21"
"Finland","2000","Total","Male","Jewish","Census - de jure - complete tabulation","Final figure, complete","2001","581","21"
"Finland","2000","Total","Male","Latter Day Saints","Census - de jure - complete tabulation","Final figure, complete","2001","1504","21"
"Finland","2000","Total","Male","Lutheran","Census - de jure - complete tabulation","Final figure, complete","2001","2092593","21"
"Finland","2000","Total","Male","Methodist","Census - de jure - complete tabulation","Final figure, complete","2001","635","21"
"Finland","2000","Total","Male","Roman Catholic","Census - de jure - complete tabulation","Final figure, complete","2001","3488","21"
"Finland","2000","Total","Male","Other","Census - de jure - complete tabulation","Final figure, complete","2001","414","21"
"Finland","2000","Total","Male","Other Orthodox Churches","Census - de jure - complete tabulation","Final figure, complete","2001","477","21"
"Finland","2000","Total","Male","No Religion","Census - de jure - complete tabulation","Final figure, complete","2001","386912","21"
"Finland","2000","Total","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2001","2651774","21"
"Finland","2000","Total","Female","Adventist","Census - de jure - complete tabulation","Final figure, complete","2001","2581","21"
"Finland","2000","Total","Female","Baptist","Census - de jure - complete tabulation","Final figure, complete","2001","1288","21"
"Finland","2000","Total","Female","Free Church in Finland","Census - de jure - complete tabulation","Final figure, complete","2001","7401","21"
"Finland","2000","Total","Female","Greek Orthodox","Census - de jure - complete tabulation","Final figure, complete","2001","30467","21"
"Finland","2000","Total","Female","Islamic Congregation","Census - de jure - complete tabulation","Final figure, complete","2001","587","21"
"Finland","2000","Total","Female","Jehovah Witness","Census - de jure - complete tabulation","Final figure, complete","2001","10507","21"
"Finland","2000","Total","Female","Jewish","Census - de jure - complete tabulation","Final figure, complete","2001","576","21"
"Finland","2000","Total","Female","Latter Day Saints","Census - de jure - complete tabulation","Final figure, complete","2001","1803","21"
"Finland","2000","Total","Female","Lutheran","Census - de jure - complete tabulation","Final figure, complete","2001","2318016","21"
"Finland","2000","Total","Female","Methodist","Census - de jure - complete tabulation","Final figure, complete","2001","625","21"
"Finland","2000","Total","Female","Roman Catholic","Census - de jure - complete tabulation","Final figure, complete","2001","3739","21"
